Orthologs,TC,RTC,TCA,RTCA,Taxa,Not sure,Pythia scores
cluster5954_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,10.984712,0.305131,11.962935,0.332304,39,1.11763,0.25
cluster5957_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.957959,-0.152229,-2.153043,-0.082809,29,0.561328,0.34
cluster5962_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.069425,0.085262,7.329067,0.203585,39,1.23537,0.21
cluster5963_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.92068,0.144726,7.602665,0.223608,37,1.38805,0.28
cluster5964_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.579673,0.016102,3.71723,0.103256,39,0.92579,0.35
cluster5969_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.544452,-0.127223,-0.479356,-0.023968,23,0.457262,0.45
cluster5971_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.673981,0.20411,3.811169,0.211732,21,0.762293,0.26
cluster5973_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.688648,0.089622,3.91738,0.130579,33,1.23709,0.32
cluster5974_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.293868,-0.091496,-0.409957,-0.011388,39,1.35902,0.49
cluster5977_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.852977,-0.059773,3.207419,0.103465,34,0.843949,0.48
cluster598_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.97314,-0.082214,-0.141212,-0.005884,27,0.171155,0.54
cluster5985_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.238981,0.006828,6.015166,0.171862,38,1.12689,0.25
cluster5986_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.666617,-0.07843,-0.755148,-0.02221,37,1.50904,0.18
cluster5992_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.551753,-0.126438,-2.849789,-0.079161,39,1.42859,0.43
cluster5993_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.620868,0.017246,4.852943,0.134804,39,1.23833,0.24
cluster5995_1rr_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.558772,-0.043299,4.044544,0.112348,39,0.866152,0.36
cluster5997_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.225761,0.063593,3.924398,0.112126,38,1.35018,0.34
cluster5999_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,17.448844,0.545276,17.833857,0.557308,35,1.30781,0.03
cluster6000_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.904227,0.095211,3.674386,0.183719,23,1.14675,0.09
cluster6001_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.479764,-0.103323,1.177959,0.049082,27,0.260274,0.71
cluster600_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.050436,-0.001401,2.463283,0.068425,39,0.992962,0.27
cluster6002_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.669924,-0.12136,-0.379301,-0.017241,25,0.445664,0.32
cluster6003_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.214777,0.140493,6.537066,0.217902,33,1.0606,0.39
cluster6008_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.802379,-0.107784,-1.216441,-0.046786,29,0.364024,0.59
cluster6009_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.319943,0.151998,7.402674,0.211505,38,1.49172,0.08
cluster6013_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.566393,0.11145,7.168261,0.224008,35,1.03306,0.23
cluster6016_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.423989,-0.159529,-1.234517,-0.036309,37,1.2476,0.47
cluster6017_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.051439,-0.001559,2.499584,0.075745,36,1.00668,0.28
cluster6018_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.261957,0.173943,9.024126,0.25067,39,1.17516,0.24
cluster6020_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.708859,-0.224231,-1.491808,-0.071038,24,0.365382,0.55
cluster6023_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.990704,-0.055039,0.561444,0.031191,21,0.254726,0.6
cluster6025_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.327189,0.260225,8.340011,0.260625,35,1.43169,0.29
cluster6026_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.335747,-0.066736,1.884744,0.05385,38,1.19217,0.3
cluster6027_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.516896,0.058342,4.82419,0.185546,29,0.281773,0.2
cluster6031_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.648201,-0.080249,3.0558,0.0926,36,1.32941,0.37
cluster6034_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.064019,-0.307131,-4.380849,-0.190472,26,0.591472,0.75
cluster6040_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.695987,-0.019333,3.535331,0.098204,39,1.24259,0.1
cluster6041_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,12.482817,0.346745,12.862885,0.357302,39,1.30803,0.11
cluster6043_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.898717,-0.204113,-3.220456,-0.134186,27,0.396967,0.4
cluster6048_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.922448,-0.230732,-1.334414,-0.078495,20,0.365439,0.38
cluster6052_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,12.278259,0.472241,12.546252,0.482548,29,0.295419,0.14
cluster6053_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.277409,0.05554,1.938442,0.08428,26,0.220177,0.64
cluster6056_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.87162,0.208231,8.813067,0.267063,36,1.21973,0.13
cluster6064_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.391593,0.016316,2.01976,0.084157,27,0.424022,0.5
cluster6067_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.613064,0.215887,6.126259,0.235625,29,0.806066,0.41
cluster6069_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-11.900208,-0.495842,-6.917975,-0.288249,27,0.233456,0.68
cluster6070_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.968451,-0.04402,-0.187586,-0.008527,25,0.14029,0.28
cluster6072_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,14.331649,0.434292,16.05118,0.486399,36,1.28083,0
cluster6076_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,12.024935,0.34357,13.159745,0.375993,38,1.3571,0.3
cluster6079_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.516395,-0.206847,-3.234511,-0.190265,20,0.138247,0.47
cluster6080_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.599685,0.035276,1.408925,0.082878,20,0.220345,0.45
cluster6083_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.592165,0.254189,5.561176,0.252781,25,0.446562,0.23
cluster6085_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.128701,-0.097772,1.54326,0.048227,35,1.119,0.6
cluster6086_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.35715,0.067347,5.334184,0.152405,38,1.08636,0.22
cluster6088_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.689353,-0.149408,-0.439311,-0.024406,21,0.259333,0.53
cluster6093_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.319999,-0.010667,2.894802,0.096493,33,0.784657,0.62
cluster6096_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.775896,-0.033735,1.489923,0.064779,26,0.186091,0.45
cluster6102_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.660916,0.047455,5.955166,0.170148,38,1.08923,0.43
cluster610_2rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.940636,0.053907,5.578238,0.154951,39,1.21916,0.27
cluster6104_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.573324,0.329275,8.309317,0.361275,26,1.43306,0.14
cluster6105_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.22499,0.06125,2.135134,0.106757,23,0.200616,0.51
cluster6106_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.063341,0.307102,8.703411,0.378409,26,0.972405,0.15
cluster6109_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,13.73788,0.381608,14.886228,0.413506,39,0.85891,0.08
cluster6112_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.482253,-0.068951,2.383324,0.066203,39,1.59127,0.21
cluster6116_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,8.767867,0.350715,8.990417,0.359617,28,0.542341,0.15
cluster6118_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.695325,-0.185981,-2.956889,-0.082136,39,0.974103,0.28
cluster6119_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.050135,-0.084726,0.494331,0.013731,39,0.569127,0.54
cluster6121_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.758442,-0.098516,1.299694,0.046418,31,0.478748,0.56
cluster6123_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.03735,0.115353,5.65776,0.16165,38,1.24812,0.23
cluster6124_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.309395,-0.126747,0.326434,0.009601,37,0.774239,0.51
cluster6126_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.348278,0.048153,3.351211,0.119686,31,0.684139,0.39
cluster6127_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.875952,0.038085,1.423912,0.061909,26,0.20922,0.31
cluster6128_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.987486,0.110764,5.324938,0.147915,39,1.23534,0.2
cluster6129_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.745374,-0.220316,-1.074377,-0.063199,20,0.265735,0.33
cluster6131_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.014592,0.154407,6.230995,0.239654,29,0.691435,0.23
cluster6133_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.218638,-0.208746,-2.566158,-0.102646,28,0.335567,0.58
cluster6136_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.983927,-0.170969,0.69117,0.019748,38,1.38689,0.28
cluster6137_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.642827,-0.151784,-0.124631,-0.005193,27,0.300876,0.51
cluster6140_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.106779,-0.117043,-0.02698,-0.001499,21,0.226906,0.44
cluster6141_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.904968,0.111571,6.480933,0.18517,38,1.47537,0.25
cluster614_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.361583,-0.294463,-5.142892,-0.205716,28,0.26702,0.6
cluster6143_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.411931,0.174578,5.740533,0.185178,34,1.23324,0.22
cluster6144_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.801664,-0.121811,-0.458327,-0.019927,26,0.509819,0.33
cluster6146_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.96832,-0.031236,4.178892,0.134803,34,1.12131,0.39
cluster6153_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.999939,0.258063,8.764091,0.282713,34,0.939494,0.33
cluster6156_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.401524,0.10916,3.837956,0.174453,25,0.238749,0.45
cluster6157_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.676965,0.185471,8.242659,0.228963,39,1.20277,0.11
cluster6160_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.826924,-0.048643,-0.168819,-0.009931,20,0.187896,0.36
cluster6162_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.199075,0.061085,7.852328,0.21812,39,1.24495,0.27
cluster6164_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.515798,0.271492,7.272635,0.303026,27,1.2265,0.12
cluster6165_1rr_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.484864,0.070996,6.307925,0.180226,38,1.12567,0.28
cluster6167_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.884121,0.139546,6.485999,0.185314,38,1.11497,0.19
cluster6169_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.899751,0.136104,7.316033,0.203223,39,1.15558,0.18
cluster6170_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.902774,0.093638,3.876081,0.125035,34,0.83763,0.33
cluster6172_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.269276,0.201924,8.761695,0.24338,39,1.42788,0.19
cluster6173_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.499734,0.147043,4.224057,0.248474,20,0.81693,0.12
cluster6174_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.918084,0.203473,9.750407,0.286777,37,0.998794,0.23
cluster6175_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.190313,0.005597,0.98419,0.028947,37,1.13349,0.13
cluster6178_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.21998,-0.456666,-3.144589,-0.174699,21,0.130453,0.55
cluster6182_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.317387,0.185806,7.073816,0.208053,37,1.2359,0.23
cluster6184_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.712775,-0.075355,-0.73627,-0.020452,39,1.07703,0.21
cluster6186_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.002869,-0.208453,-0.505336,-0.021056,27,0.570706,0.14
cluster6187_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,11.147285,0.309647,11.766849,0.326857,39,0.788654,0.13
cluster6188_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.187196,0.00585,4.318143,0.134942,35,1.28942,0.2
cluster619_2rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.152942,0.101708,4.953162,0.159779,34,1.15746,0.24
cluster6199_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.271785,0.207765,8.834581,0.252417,38,0.977352,0.14
cluster6200_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.735132,0.27042,10.066341,0.279621,39,1.48452,0.02
cluster6202_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.01693,-0.028248,2.042234,0.056729,39,1.03102,0.62
cluster6203_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.834686,-0.490816,-5.080435,-0.282246,21,0.182237,0.63
cluster6205_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,13.899901,0.386108,15.518851,0.431079,39,1.42018,0.02
cluster6206_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,11.601815,0.374252,11.749996,0.379032,34,1.39885,0.28
cluster6207_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.417211,0.023178,1.44388,0.080216,21,0.162147,0.18
cluster6208_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.128471,0.142458,6.917774,0.19216,39,0.918981,0.12
cluster6211_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.284211,0.428483,7.429519,0.437031,20,0.89111,0
cluster6213_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.056529,-0.00157,2.290198,0.063617,39,0.906723,0.18
cluster6214_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.191951,0.255332,11.189046,0.310807,39,0.899416,0.13
cluster6217_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.047889,-0.040303,0.199889,0.007688,29,0.366498,0.4
cluster62_1rr_1rr_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.60337,-0.02514,1.49569,0.06232,27,0.540409,0.48
cluster6228_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,14.167995,0.4048,14.499949,0.414284,38,1.20044,0.16
cluster6233_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.824619,0.106239,5.841235,0.162257,39,0.933628,0.34
cluster6237_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.888547,0.080237,5.92132,0.164481,39,0.869097,0.28
cluster6239_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.078348,-0.093283,-0.058487,-0.001772,36,0.923059,0.57
cluster6241_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-12.799678,-0.355547,-6.828715,-0.189687,39,0.727752,0.66
cluster6242_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.195174,0.033199,4.438665,0.123296,39,0.851462,0.25
cluster6249_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.651073,-0.101419,2.478822,0.068856,39,0.944119,0.32
cluster6251_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-6.833481,-0.284728,-4.085529,-0.17023,27,0.634117,0.54
cluster6252_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.099316,0.095423,2.910077,0.132276,25,1.08896,0.21
cluster6258_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.496984,0.023666,3.17879,0.151371,24,0.192116,0.36
cluster6260_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.248534,-0.184719,-2.858613,-0.124288,26,0.416609,0.22
cluster626_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.840937,-0.070805,0.032765,0.00126,29,0.463759,0.46
cluster6263_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.755049,0.279709,4.534102,0.266712,20,0.771382,0.03
cluster6266_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.262643,-0.087025,-0.607647,-0.023371,29,0.264858,0.64
cluster6270_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.440163,-0.178893,-1.746419,-0.048512,39,1.06153,0.43
cluster6271_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,7.916583,0.226188,10.260849,0.293167,38,1.05478,0.08
cluster627_2rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.898314,0.105462,2.951142,0.163952,21,0.207011,0.25
cluster6273_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,12.422025,0.365354,12.289771,0.361464,37,1.29927,0.17
cluster6274_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.729087,0.028042,2.45344,0.094363,29,0.783467,0.42
cluster6282_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.903125,0.219531,8.532195,0.237005,39,1.22925,0.23
cluster6288_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.16973,0.154434,4.427552,0.163983,30,0.872926,0.14
cluster6292_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.18966,0.095203,3.872479,0.168369,26,0.379417,0.38
cluster6295_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.504772,0.014021,4.348972,0.120805,39,1.62762,0.19
cluster6299_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.316347,-0.009038,3.124253,0.089264,38,1.08559,0.52
cluster6301_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.128867,-0.059135,1.126912,0.031303,39,1.50475,0.28
cluster6302_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.214357,0.100449,6.148732,0.192148,35,0.9099,0.34
cluster6303_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.024482,0.239261,5.545334,0.264064,24,1.09165,0.21
cluster6304_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.154175,0.004672,1.12051,0.033955,36,1.35734,0.2
cluster6310_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.890277,-0.082579,3.165048,0.09043,38,1.03574,0.47
cluster6316_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.010059,-0.346541,-4.470584,-0.171946,29,0.28529,0.71
cluster6317_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.575598,0.050826,3.386649,0.109247,34,0.850343,0.21
cluster6319_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,11.395219,0.316534,13.21209,0.367003,39,1.00025,0.09
cluster6327_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.081581,0.003547,1.177074,0.051177,26,0.24439,0.43
cluster6328_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.702862,-0.053214,1.585451,0.049545,35,1.12785,0.47
cluster6329_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.555169,-0.023132,0.537985,0.022416,27,0.683135,0.09
cluster6330_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,15.21606,0.422668,15.30074,0.425021,39,1.31454,0.07
cluster6332_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.107491,-0.337812,-4.756267,-0.198178,27,0.423578,0.41
cluster6333_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.469024,0.082301,5.281217,0.176041,33,1.11255,0.19
cluster6334_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.654171,0.245834,5.943304,0.258405,26,1.2165,0.04
cluster6335_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.174883,-0.184817,-0.332525,-0.011876,31,1.07509,0.27
cluster6337_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.139413,0.28165,11.126154,0.30906,39,1.24078,0.21
cluster6339_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-9.857982,-0.328599,-6.206651,-0.206888,33,1.04649,0.23
cluster6341_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.699042,0.019418,2.76095,0.076693,39,1.31321,0.24
cluster6346_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.214562,-0.410728,-5.45791,-0.272895,23,0.125062,0.73
cluster6347_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.503058,0.05781,3.432822,0.132032,29,0.659246,0.43
cluster6348_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,8.378037,0.232723,11.409864,0.316941,39,1.12264,0.26
cluster6350_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.536033,-0.01489,1.924439,0.053457,39,0.877146,0.22
cluster6357_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,10.375913,0.28822,11.225692,0.311825,39,1.41472,0
cluster6359_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.785617,0.068678,3.249649,0.124986,29,0.453846,0.48
cluster6360_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.281187,-0.348955,-3.76865,-0.209369,21,0.0904394,0.36
cluster6361_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,16.773342,0.479238,17.720248,0.506293,38,1.17821,0.04
cluster6362_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.534599,-0.070406,-1.705792,-0.047383,39,0.972131,0.25
cluster6364_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.443638,0.155533,8.300869,0.237168,38,1.30949,0.23
cluster6369_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.379999,-0.065714,0.982309,0.046777,24,0.146663,0.59
cluster6373_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.033093,-0.143803,0.330046,0.00943,38,1.29147,0.3
cluster6375_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.461141,0.070318,4.425812,0.126452,38,1.13315,0.31
cluster6376_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.725922,-0.214815,-3.993685,-0.181531,25,0.110724,0.64
cluster6377_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.509835,0.184728,4.428432,0.233075,22,0.265686,0.34
cluster6378_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,8.554057,0.25159,9.904643,0.291313,37,1.16335,0.07
cluster6381_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.215386,-0.043407,1.893786,0.067635,31,0.894463,0.57
cluster638_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.203416,-0.247782,-2.580634,-0.122887,24,0.131006,0.6
cluster6383_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.5108,0.07554,2.26913,0.113457,23,0.37578,0.44
cluster6386_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.553212,-0.0987,1.890249,0.052507,39,1.24755,0.41
cluster6387_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.257372,0.066393,4.293224,0.126271,37,0.933817,0.27
cluster6392_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.509258,-0.236368,-4.597041,-0.127696,39,1.45312,0.42
cluster6393_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.649087,0.269004,5.559347,0.264731,24,1.25876,0.15
cluster6394_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.745023,-0.225953,-1.693474,-0.080642,24,0.177983,0.4
cluster6397_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.315175,-0.038682,3.060318,0.090009,37,1.0773,0.37
cluster6399_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.278825,-0.241493,-1.392113,-0.053543,29,0.340976,0.54
cluster6400_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.552477,0.118416,5.882099,0.19607,33,1.04779,0.54
cluster640_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.330485,0.333219,9.212859,0.368514,28,1.31707,0.08
cluster6406_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.010896,-0.148552,1.319117,0.048856,30,0.55783,0.56
